Time,Win,Door,Cooling,Temp,CO2,VOC,Pressure,Electricity,Presence,Number,Win15,Door15,Cooling15,Time15,Temp_15,Tempfd,Tempfd2,Tempfs,CO2_15,CO2fd,CO2fd2,CO2fs,VOC_15,VOCfd,VOCfd2,VOCfs,Electricity_15,Powerfd,Powerfd2,Powerfs,Presence_15,Number_15
2016/7/7 15:19,0,0,0,27,711,643,989.8,82.5,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 15:20,0,0,0,27.1,696,645,989.8,80.08,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 15:21,0,0,0,27.3,690,644,989.8,86.02,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 15:22,0,0,0,27.45,688,652,989.8,77.44,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 15:23,0,0,0,27.65,684,660,989.9,77.66,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 15:24,0,0,0,27.8,676,669,989.9,113.3,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 15:25,0,0,0,27.95,682,678,989.8,75.9,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 15:26,0,1,0,28.05,700,683,989.8,75.9,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 15:27,0,0,0,28.15,706,683,989.9,75.9,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 15:28,0,0,0,28.3,713,687,989.9,74.8,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 15:29,0,0,0,28.4,719,694,989.9,76.34,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 15:30,0,0,0,28.5,726,696,989.8,111.1,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 15:31,0,0,0,28.6,737,695,989.8,76.34,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 15:32,0,0,0,28.7,776,704,989.8,76.34,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 15:33,0,0,0,28.8,779,714,989.8,75.46,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 15:34,0,0,0,28.8,785,721,989.8,77.44,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 15:35,0,0,0,28.9,799,728,989.8,110.88,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 15:36,0,0,0,28.95,807,727,989.8,76.78,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 15:37,0,0,0,29,813,722,989.8,113.3,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 15:38,0,0,0,29,814,727,989.8,122.54,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 15:39,0,0,0,29.05,814,725,989.8,85.8,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 15:40,0,0,0,29.1,816,729,989.8,88.22,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 15:41,0,0,0,29.1,816,737,989.8,86.9,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 15:42,0,0,0,29.15,824,726,989.8,123.86,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 15:43,0,0,0,29.2,834,743,989.8,91.52,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 15:44,0,0,0,29.2,832,746,989.9,89.1,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 15:45,0,0,0,29.15,832,741,989.8,87.34,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 15:46,0,0,0,29.15,820,741,989.8,86.9,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 15:47,1,0,0,29.25,814,740,989.8,91.08,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 15:48,1,0,0,29.25,811,739,989.9,86.02,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 15:49,1,0,0,29.35,799,731,989.9,87.56,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 15:50,1,0,0,29.4,766,725,989.9,83.38,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 15:51,1,0,0,29.4,756,721,989.9,85.14,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 15:52,1,0,0,29.45,750,718,989.9,84.04,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 15:53,1,0,0,29.5,744,711,989.9,85.14,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 15:54,1,0,0,29.5,731,711,989.8,86.24,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 15:55,1,0,0,29.5,721,706,989.9,88.66,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 15:56,1,0,0,29.5,710,701,989.9,85.58,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 15:57,1,0,0,29.55,702,701,989.9,93.5,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 15:58,1,0,0,29.6,694,697,989.9,112.42,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 15:59,1,0,0,29.7,680,689,989.9,74.58,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 16:00,1,0,0,29.75,651,676,989.9,101.2,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 16:01,1,0,0,29.8,624,672,989.9,84.26,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 16:02,1,0,0,29.95,597,663,989.9,86.02,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 16:03,0,0,0,29.95,587,660,989.9,89.98,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 16:04,0,0,0,30,577,661,989.9,11,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 16:05,0,0,0,30.05,581,662,989.9,11.66,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 16:06,0,1,0,29.95,585,666,989.9,10.34,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 16:07,0,0,0,29.95,587,664,989.8,11,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 16:08,0,0,0,29.95,591,663,989.8,10.12,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 16:09,0,0,0,29.9,593,663,989.8,12.1,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 16:10,0,0,0,29.85,593,663,989.8,11.66,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 16:11,0,0,0,29.85,595,660,989.8,11,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 16:12,0,0,0,29.8,591,660,989.8,11,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 16:13,0,0,0,29.8,587,660,989.8,12.32,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 16:14,0,0,0,29.8,581,660,989.8,10.34,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 16:15,0,0,0,29.8,581,658,989.8,10.56,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 16:16,0,0,0,29.8,577,658,989.8,12.32,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 16:17,0,0,0,29.8,575,659,989.8,11.22,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 16:18,0,0,0,29.8,572,656,989.8,10.34,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 16:19,0,0,0,29.8,570,657,989.8,10.78,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 16:20,0,0,0,29.8,564,656,989.8,11.22,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 16:21,0,0,0,29.9,562,655,989.9,11.44,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 16:22,0,0,0,29.9,554,654,989.9,10.12,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 16:23,0,0,0,29.9,548,655,989.8,12.1,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 16:24,0,0,0,29.9,548,655,989.9,10.34,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 16:25,0,0,0,29.9,542,654,989.9,10.34,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 16:26,0,0,0,29.9,540,653,989.9,11.22,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 16:27,0,0,0,29.9,538,653,989.9,10.12,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 16:28,0,0,0,29.95,529,652,989.9,10.56,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 16:29,0,0,0,30,525,651,989.9,11.44,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 16:30,0,0,0,30,527,652,989.9,10.34,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 16:31,0,0,0,30.05,523,653,989.9,10.56,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 16:32,0,0,0,30.1,521,652,989.9,11.22,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 16:33,0,0,0,30.1,519,653,989.9,9.9,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 16:34,0,0,0,30.1,523,652,989.9,10.56,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 16:35,0,0,0,30.1,521,652,989.9,10.78,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 16:36,0,0,0,30.1,515,654,989.9,10.34,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 16:37,0,0,0,30.2,511,653,989.8,11,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 16:38,0,0,0,30.2,511,654,989.8,11.66,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 16:39,0,0,0,30.2,507,657,989.9,9.68,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 16:40,0,0,0,30.25,504,656,989.9,10.78,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 16:41,0,0,0,30.25,507,656,989.8,11.88,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 16:42,0,0,0,30.25,509,656,989.8,10.12,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 16:43,0,0,0,30.3,505,659,989.8,10.78,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 16:44,0,0,0,30.3,509,658,989.8,11.22,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 16:45,0,0,0,30.35,507,659,989.8,11.44,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 16:46,0,0,0,30.35,504,660,989.8,11,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 16:47,0,0,0,30.35,500,658,989.8,11.66,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 16:48,0,0,0,30.35,500,660,989.8,9.68,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 16:49,0,0,0,30.35,504,661,989.8,11.88,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 16:50,0,0,0,30.4,502,661,989.8,10.56,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 16:51,0,0,0,30.4,498,662,989.8,11,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 16:52,0,0,0,30.45,500,663,989.8,9.46,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 16:53,0,0,0,30.45,494,665,989.9,10.34,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 16:54,0,0,0,30.45,488,663,989.9,11.66,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 16:55,0,0,0,30.55,490,664,989.8,11.44,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 16:56,0,0,0,30.55,494,667,989.9,11,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 16:57,0,0,0,30.55,496,666,989.8,13.2,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 16:58,0,0,0,30.6,494,669,989.8,10.56,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 16:59,0,0,0,30.65,494,668,989.8,11.44,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 17:00,0,0,0,30.65,494,669,989.9,10.34,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 17:01,0,0,0,30.65,496,672,989.9,10.56,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 17:02,0,0,0,30.65,498,672,989.8,9.9,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 17:03,0,0,0,30.7,496,668,989.8,10.34,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 17:04,0,0,0,30.7,496,676,989.8,11.88,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 17:05,0,0,0,30.7,496,679,989.8,10.78,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 17:06,0,0,0,30.75,492,679,989.8,11,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 17:07,0,0,0,30.8,494,680,989.8,9.68,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 17:08,0,0,0,30.8,490,679,989.8,10.12,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 17:09,0,0,0,30.8,490,681,989.8,10.34,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 17:10,0,0,0,30.8,492,681,989.8,10.12,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 17:11,0,0,0,30.8,488,680,989.8,10.56,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 17:12,0,0,0,30.8,486,682,989.8,10.78,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 17:13,0,0,0,30.85,488,682,989.8,11.44,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 17:14,0,0,0,30.85,488,683,989.8,12.98,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 17:15,0,0,0,30.85,488,683,989.8,11,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 17:16,0,0,0,30.9,488,683,989.8,10.56,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 17:17,0,0,0,30.9,490,684,989.8,10.34,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 17:18,0,0,0,30.9,488,682,989.8,10.56,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 17:19,0,0,0,30.95,486,683,989.8,10.12,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 17:20,0,0,0,30.95,486,683,989.8,11.88,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 17:21,0,0,0,31,490,684,989.8,11.22,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 17:22,0,0,0,31,486,682,989.8,10.78,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 17:23,0,0,0,31,486,689,989.8,11,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 17:24,0,0,0,31.05,486,690,989.8,10.78,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 17:25,0,0,0,31.05,486,690,989.8,10.78,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 17:26,0,0,0,31.05,484,687,989.8,10.78,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 17:27,0,0,0,31.05,484,688,989.8,12.54,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 17:28,0,0,0,31.1,482,686,989.8,10.56,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 17:29,0,0,0,31.1,480,687,989.8,10.78,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 17:30,0,0,0,31.1,480,686,989.8,11.44,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 17:31,0,0,0,31.1,480,690,989.8,10.12,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 17:32,0,0,0,31.1,480,689,989.9,11.44,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 17:33,0,0,0,31.15,476,690,989.8,11.22,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 17:34,0,0,0,31.2,476,691,989.8,11,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 17:35,0,0,0,31.2,474,691,989.8,11.66,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 17:36,0,0,0,31.2,474,692,989.9,11.44,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 17:37,0,0,0,31.2,472,693,989.9,12.1,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 17:38,0,0,0,31.2,474,694,989.8,11.66,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 17:39,0,0,0,31.2,478,696,989.9,10.78,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 17:40,0,0,0,31.25,478,697,989.9,10.78,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 17:41,0,0,0,31.3,478,695,989.9,11.44,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 17:42,0,0,0,31.25,478,698,989.8,12.98,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 17:43,0,0,0,31.3,474,697,989.9,10.56,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 17:44,0,0,0,31.3,470,698,989.9,10.78,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 17:45,0,0,0,31.3,470,699,989.9,11,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 17:46,0,0,0,31.3,467,700,989.9,10.34,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 17:47,0,0,0,31.35,472,700,989.9,10.12,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 17:48,0,0,0,31.35,472,699,989.9,11.88,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 17:49,0,0,0,31.4,474,700,989.9,11.44,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 17:50,0,0,0,31.4,478,702,989.9,9.68,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 17:51,0,0,0,31.5,476,703,989.9,10.78,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 17:52,0,0,0,31.5,474,704,989.9,10.56,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 17:53,0,0,0,31.5,469,706,989.9,11.44,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 17:54,0,0,0,31.5,470,705,989.9,11.44,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 17:55,0,0,0,31.5,469,705,989.9,10.34,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 17:56,0,0,0,31.5,470,706,989.9,11.66,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 17:57,0,0,0,31.5,469,706,989.9,11,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 17:58,0,0,0,31.5,471,706,989.9,10.78,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 17:59,0,0,0,31.5,469,704,989.9,11,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 18:00,0,0,0,31.5,467,705,989.9,11.44,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 18:01,0,0,0,31.5,465,706,989.9,11,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 18:02,0,0,0,31.5,463,706,989.9,12.54,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 18:03,0,0,0,31.5,463,702,989.9,11.66,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 18:04,0,0,0,31.55,461,706,989.9,11.66,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 18:05,0,0,0,31.5,459,705,989.9,11.66,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 18:06,0,0,0,31.55,459,704,989.9,11,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 18:07,0,0,0,31.5,459,705,989.9,11,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 18:08,0,0,0,31.5,457,705,989.9,11.22,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 18:09,0,0,0,31.5,457,704,990,11.22,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 18:10,0,0,0,31.6,451,705,990,12.1,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 18:11,0,0,0,31.6,453,706,990,11.22,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 18:12,0,0,0,31.6,451,706,990,10.34,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 18:13,0,0,0,31.6,451,703,989.9,11.22,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 18:14,0,0,0,31.6,451,703,989.9,11,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 18:15,0,0,0,31.6,451,706,989.9,11,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 18:16,0,0,0,31.6,449,707,990,11,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 18:17,0,0,0,31.6,449,709,990,11.44,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 18:18,0,0,0,31.6,451,709,990,11.66,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 18:19,0,0,0,31.6,451,708,990,10.34,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 18:20,0,0,0,31.6,453,708,989.9,13.64,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 18:21,0,0,0,31.6,451,707,990,11.22,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 18:22,0,0,0,31.6,451,707,989.9,11.66,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 18:23,0,0,0,31.65,451,708,989.9,10.34,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 18:24,0,0,0,31.7,447,707,989.9,11.22,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 18:25,0,0,0,31.6,447,708,989.9,10.78,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 18:26,0,0,0,31.6,443,709,989.9,11,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 18:27,0,0,0,31.65,445,701,989.9,10.78,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 18:28,0,0,0,31.65,445,720,990,10.78,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 18:29,0,0,0,31.65,445,726,990,11.22,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 18:30,0,0,0,31.65,441,730,989.9,10.12,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 18:31,0,0,0,31.65,441,731,990,12.1,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 18:32,0,0,0,31.65,443,732,990,11.22,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 18:33,0,0,0,31.65,449,742,990,10.56,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 18:34,0,0,0,31.65,453,745,990,11.66,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 18:35,0,0,0,31.65,453,747,990,10.12,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 18:36,0,0,0,31.65,451,745,990,10.78,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 18:37,0,0,0,31.65,447,747,990,14.96,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 18:38,0,0,0,31.65,445,747,990.1,11.22,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 18:39,0,0,0,31.65,445,747,990.1,12.1,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 18:40,0,0,0,31.7,443,747,990.1,11.88,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 18:41,0,0,0,31.65,447,746,990.1,12.76,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 18:42,0,0,0,31.65,445,748,990.1,10.34,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 18:43,0,0,0,31.7,447,749,990.1,11.22,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 18:44,0,0,0,31.7,445,747,990.1,11,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 18:45,0,1,0,31.7,445,747,990.1,13.64,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 18:46,0,0,1,31.7,443,747,990.1,81.18,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 18:47,0,0,1,31.55,445,742,990.1,111.54,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 18:48,0,0,1,31.3,455,734,990.1,91.3,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 18:49,0,0,1,30.9,490,723,990.1,74.58,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 18:50,0,0,1,30.55,504,707,990.2,76.56,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 18:51,0,0,1,30.1,521,689,990.2,74.58,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 18:52,0,0,1,29.75,539,688,990.2,75.46,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 18:53,0,0,1,29.4,540,637,990.2,75.02,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 18:54,0,0,1,29.1,546,612,990.2,74.8,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 18:55,0,0,1,28.85,554,591,990.2,75.02,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 18:56,0,0,1,28.7,552,575,990.3,76.56,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 18:57,0,0,1,28.5,542,562,990.3,75.02,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 18:58,0,0,1,28.4,542,556,990.3,75.9,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 18:59,0,0,1,28.3,548,549,990.3,80.74,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 19:00,0,0,1,28.15,558,548,990.3,110,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 19:01,0,0,1,28.1,585,545,990.3,79.86,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 19:02,0,0,1,28.05,597,532,990.3,75.68,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 19:03,0,0,1,27.95,603,544,990.3,76.34,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 19:04,0,0,1,27.9,597,510,990.3,78.32,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 19:05,0,0,1,27.85,597,500,990.3,76.56,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 19:06,0,0,1,27.7,597,492,990.3,77,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 19:07,0,0,1,27.55,581,477,990.3,77,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 19:08,0,0,1,27.35,572,469,990.4,76.56,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 19:09,0,0,1,27.3,572,464,990.4,75.24,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 19:10,0,0,1,27.25,572,462,990.4,75.02,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 19:11,0,0,1,27.25,585,459,990.4,76.12,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 19:12,0,0,1,27.25,601,460,990.4,73.26,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 19:13,0,0,1,27.25,610,458,990.4,109.78,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/7/7 19:14,0,0,1,27.25,616,454,990.4,75.02,1,1,,,,,,,,,,,,,,,,,,,,,,
